#2 1 1
    0.34000E+01  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02
    0.35000E+01  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02  -0.50000E+02
    0.36000E+01  -0.43605E+02  -0.43605E+02  -0.43605E+02  -0.43605E+02  -0.43605E+02  -0.43606E+02  -0.43609E+02  -0.43616E+02  -0.43628E+02  -0.43639E+02  -0.43646E+02  -0.43648E+02  -0.43649E+02
    0.37000E+01  -0.38467E+02  -0.38467E+02  -0.38467E+02  -0.38467E+02  -0.38467E+02  -0.38467E+02  -0.38466E+02  -0.38464E+02  -0.38462E+02  -0.38460E+02  -0.38459E+02  -0.38459E+02  -0.38459E+02
    0.38000E+01  -0.34383E+02  -0.34383E+02  -0.34383E+02  -0.34383E+02  -0.34382E+02  -0.34380E+02  -0.34375E+02  -0.34364E+02  -0.34351E+02  -0.34342E+02  -0.34338E+02  -0.34337E+02  -0.34336E+02
    0.39000E+01  -0.31134E+02  -0.31134E+02  -0.31134E+02  -0.31133E+02  -0.31132E+02  -0.31128E+02  -0.31118E+02  -0.31098E+02  -0.31077E+02  -0.31064E+02  -0.31059E+02  -0.31057E+02  -0.31056E+02
    0.40000E+01  -0.28547E+02  -0.28547E+02  -0.28547E+02  -0.28546E+02  -0.28544E+02  -0.28538E+02  -0.28522E+02  -0.28495E+02  -0.28467E+02  -0.28451E+02  -0.28445E+02  -0.28443E+02  -0.28441E+02
    0.41000E+01  -0.26486E+02  -0.26486E+02  -0.26485E+02  -0.26484E+02  -0.26481E+02  -0.26473E+02  -0.26452E+02  -0.26417E+02  -0.26386E+02  -0.26369E+02  -0.26362E+02  -0.26360E+02  -0.26358E+02
    0.42000E+01  -0.24842E+02  -0.24842E+02  -0.24841E+02  -0.24840E+02  -0.24836E+02  -0.24825E+02  -0.24799E+02  -0.24758E+02  -0.24724E+02  -0.24706E+02  -0.24699E+02  -0.24696E+02  -0.24695E+02
    0.43000E+01  -0.23530E+02  -0.23530E+02  -0.23529E+02  -0.23528E+02  -0.23523E+02  -0.23509E+02  -0.23478E+02  -0.23432E+02  -0.23394E+02  -0.23375E+02  -0.23368E+02  -0.23365E+02  -0.23364E+02
    0.44000E+01  -0.22481E+02  -0.22481E+02  -0.22481E+02  -0.22479E+02  -0.22473E+02  -0.22456E+02  -0.22420E+02  -0.22369E+02  -0.22328E+02  -0.22308E+02  -0.22301E+02  -0.22298E+02  -0.22296E+02
    0.45000E+01  -0.21653E+02  -0.21653E+02  -0.21652E+02  -0.21650E+02  -0.21644E+02  -0.21626E+02  -0.21586E+02  -0.21531E+02  -0.21487E+02  -0.21466E+02  -0.21458E+02  -0.21456E+02  -0.21454E+02
    0.46000E+01  -0.21032E+02  -0.21032E+02  -0.21031E+02  -0.21029E+02  -0.21023E+02  -0.21006E+02  -0.20967E+02  -0.20913E+02  -0.20869E+02  -0.20847E+02  -0.20839E+02  -0.20836E+02  -0.20834E+02
    0.47000E+01  -0.20549E+02  -0.20549E+02  -0.20548E+02  -0.20546E+02  -0.20540E+02  -0.20524E+02  -0.20487E+02  -0.20432E+02  -0.20388E+02  -0.20365E+02  -0.20357E+02  -0.20354E+02  -0.20352E+02
    0.48000E+01  -0.20175E+02  -0.20174E+02  -0.20174E+02  -0.20172E+02  -0.20167E+02  -0.20151E+02  -0.20116E+02  -0.20062E+02  -0.20017E+02  -0.19993E+02  -0.19984E+02  -0.19981E+02  -0.19979E+02
    0.49000E+01  -0.19887E+02  -0.19887E+02  -0.19887E+02  -0.19885E+02  -0.19880E+02  -0.19866E+02  -0.19832E+02  -0.19780E+02  -0.19733E+02  -0.19709E+02  -0.19699E+02  -0.19696E+02  -0.19694E+02
    0.50000E+01  -0.19670E+02  -0.19669E+02  -0.19669E+02  -0.19667E+02  -0.19663E+02  -0.19650E+02  -0.19618E+02  -0.19567E+02  -0.19520E+02  -0.19494E+02  -0.19484E+02  -0.19480E+02  -0.19479E+02
    0.51000E+01  -0.19507E+02  -0.19506E+02  -0.19506E+02  -0.19505E+02  -0.19501E+02  -0.19489E+02  -0.19460E+02  -0.19410E+02  -0.19362E+02  -0.19335E+02  -0.19324E+02  -0.19320E+02  -0.19319E+02
    0.52000E+01  -0.19387E+02  -0.19387E+02  -0.19387E+02  -0.19386E+02  -0.19382E+02  -0.19371E+02  -0.19344E+02  -0.19297E+02  -0.19249E+02  -0.19220E+02  -0.19209E+02  -0.19205E+02  -0.19203E+02
    0.53000E+01  -0.19303E+02  -0.19303E+02  -0.19303E+02  -0.19302E+02  -0.19298E+02  -0.19288E+02  -0.19264E+02  -0.19219E+02  -0.19170E+02  -0.19141E+02  -0.19128E+02  -0.19124E+02  -0.19122E+02
    0.54000E+01  -0.19246E+02  -0.19246E+02  -0.19246E+02  -0.19245E+02  -0.19242E+02  -0.19233E+02  -0.19211E+02  -0.19168E+02  -0.19119E+02  -0.19088E+02  -0.19075E+02  -0.19070E+02  -0.19069E+02
    0.55000E+01  -0.19211E+02  -0.19211E+02  -0.19211E+02  -0.19210E+02  -0.19208E+02  -0.19200E+02  -0.19179E+02  -0.19139E+02  -0.19091E+02  -0.19058E+02  -0.19044E+02  -0.19039E+02  -0.19037E+02
    0.56000E+01  -0.19194E+02  -0.19194E+02  -0.19194E+02  -0.19193E+02  -0.19191E+02  -0.19184E+02  -0.19165E+02  -0.19127E+02  -0.19079E+02  -0.19046E+02  -0.19030E+02  -0.19025E+02  -0.19023E+02
    0.57000E+01  -0.19191E+02  -0.19190E+02  -0.19190E+02  -0.19190E+02  -0.19188E+02  -0.19181E+02  -0.19164E+02  -0.19129E+02  -0.19081E+02  -0.19046E+02  -0.19030E+02  -0.19024E+02  -0.19022E+02
    0.58000E+01  -0.19198E+02  -0.19198E+02  -0.19198E+02  -0.19197E+02  -0.19195E+02  -0.19190E+02  -0.19174E+02  -0.19141E+02  -0.19095E+02  -0.19058E+02  -0.19041E+02  -0.19034E+02  -0.19032E+02
    0.59000E+01  -0.19214E+02  -0.19214E+02  -0.19214E+02  -0.19213E+02  -0.19212E+02  -0.19207E+02  -0.19193E+02  -0.19162E+02  -0.19116E+02  -0.19079E+02  -0.19060E+02  -0.19053E+02  -0.19050E+02
    0.60000E+01  -0.19237E+02  -0.19237E+02  -0.19237E+02  -0.19237E+02  -0.19235E+02  -0.19231E+02  -0.19218E+02  -0.19189E+02  -0.19145E+02  -0.19106E+02  -0.19086E+02  -0.19078E+02  -0.19075E+02
    0.61000E+01  -0.19266E+02  -0.19266E+02  -0.19266E+02  -0.19265E+02  -0.19264E+02  -0.19260E+02  -0.19249E+02  -0.19222E+02  -0.19179E+02  -0.19139E+02  -0.19117E+02  -0.19108E+02  -0.19105E+02
    0.62000E+01  -0.19299E+02  -0.19299E+02  -0.19299E+02  -0.19299E+02  -0.19297E+02  -0.19294E+02  -0.19284E+02  -0.19259E+02  -0.19217E+02  -0.19176E+02  -0.19152E+02  -0.19143E+02  -0.19140E+02
    0.63000E+01  -0.19336E+02  -0.19336E+02  -0.19336E+02  -0.19335E+02  -0.19334E+02  -0.19331E+02  -0.19322E+02  -0.19299E+02  -0.19258E+02  -0.19216E+02  -0.19191E+02  -0.19181E+02  -0.19177E+02
    0.64000E+01  -0.19375E+02  -0.19375E+02  -0.19375E+02  -0.19375E+02  -0.19374E+02  -0.19371E+02  -0.19363E+02  -0.19342E+02  -0.19303E+02  -0.19260E+02  -0.19233E+02  -0.19222E+02  -0.19218E+02
    0.65000E+01  -0.19417E+02  -0.19416E+02  -0.19416E+02  -0.19416E+02  -0.19415E+02  -0.19413E+02  -0.19405E+02  -0.19386E+02  -0.19349E+02  -0.19305E+02  -0.19277E+02  -0.19265E+02  -0.19260E+02
    0.66000E+01  -0.19460E+02  -0.19460E+02  -0.19460E+02  -0.19459E+02  -0.19459E+02  -0.19456E+02  -0.19450E+02  -0.19432E+02  -0.19397E+02  -0.19353E+02  -0.19323E+02  -0.19309E+02  -0.19304E+02
    0.67000E+01  -0.19504E+02  -0.19504E+02  -0.19504E+02  -0.19504E+02  -0.19503E+02  -0.19501E+02  -0.19496E+02  -0.19479E+02  -0.19446E+02  -0.19402E+02  -0.19370E+02  -0.19355E+02  -0.19349E+02
    0.68000E+01  -0.19550E+02  -0.19550E+02  -0.19550E+02  -0.19550E+02  -0.19549E+02  -0.19548E+02  -0.19542E+02  -0.19527E+02  -0.19496E+02  -0.19452E+02  -0.19418E+02  -0.19402E+02  -0.19396E+02
    0.69000E+01  -0.19597E+02  -0.19597E+02  -0.19597E+02  -0.19597E+02  -0.19596E+02  -0.19594E+02  -0.19590E+02  -0.19576E+02  -0.19546E+02  -0.19503E+02  -0.19467E+02  -0.19450E+02  -0.19443E+02
    0.70000E+01  -0.19644E+02  -0.19644E+02  -0.19644E+02  -0.19644E+02  -0.19643E+02  -0.19642E+02  -0.19638E+02  -0.19626E+02  -0.19597E+02  -0.19555E+02  -0.19517E+02  -0.19498E+02  -0.19491E+02
    0.71000E+01  -0.19692E+02  -0.19692E+02  -0.19692E+02  -0.19692E+02  -0.19691E+02  -0.19690E+02  -0.19686E+02  -0.19675E+02  -0.19649E+02  -0.19607E+02  -0.19568E+02  -0.19548E+02  -0.19539E+02
    0.72000E+01  -0.19740E+02  -0.19740E+02  -0.19740E+02  -0.19740E+02  -0.19740E+02  -0.19739E+02  -0.19735E+02  -0.19725E+02  -0.19701E+02  -0.19660E+02  -0.19620E+02  -0.19597E+02  -0.19588E+02
    0.73000E+01  -0.19789E+02  -0.19789E+02  -0.19789E+02  -0.19789E+02  -0.19788E+02  -0.19787E+02  -0.19784E+02  -0.19775E+02  -0.19753E+02  -0.19713E+02  -0.19672E+02  -0.19648E+02  -0.19638E+02
    0.74000E+01  -0.19838E+02  -0.19838E+02  -0.19838E+02  -0.19838E+02  -0.19837E+02  -0.19837E+02  -0.19834E+02  -0.19826E+02  -0.19805E+02  -0.19766E+02  -0.19724E+02  -0.19698E+02  -0.19687E+02
    0.75000E+01  -0.19887E+02  -0.19887E+02  -0.19887E+02  -0.19887E+02  -0.19887E+02  -0.19886E+02  -0.19883E+02  -0.19876E+02  -0.19857E+02  -0.19820E+02  -0.19777E+02  -0.19749E+02  -0.19737E+02
    0.76000E+01  -0.19936E+02  -0.19936E+02  -0.19936E+02  -0.19936E+02  -0.19936E+02  -0.19935E+02  -0.19933E+02  -0.19926E+02  -0.19909E+02  -0.19874E+02  -0.19830E+02  -0.19801E+02  -0.19787E+02
    0.77000E+01  -0.19986E+02  -0.19986E+02  -0.19986E+02  -0.19986E+02  -0.19986E+02  -0.19985E+02  -0.19983E+02  -0.19977E+02  -0.19961E+02  -0.19927E+02  -0.19884E+02  -0.19852E+02  -0.19838E+02
    0.78000E+01  -0.20035E+02  -0.20035E+02  -0.20035E+02  -0.20035E+02  -0.20035E+02  -0.20035E+02  -0.20033E+02  -0.20027E+02  -0.20013E+02  -0.19981E+02  -0.19938E+02  -0.19904E+02  -0.19888E+02
    0.79000E+01  -0.20085E+02  -0.20085E+02  -0.20085E+02  -0.20085E+02  -0.20085E+02  -0.20084E+02  -0.20083E+02  -0.20078E+02  -0.20065E+02  -0.20035E+02  -0.19991E+02  -0.19956E+02  -0.19939E+02
    0.80000E+01  -0.20135E+02  -0.20135E+02  -0.20135E+02  -0.20135E+02  -0.20135E+02  -0.20134E+02  -0.20133E+02  -0.20128E+02  -0.20116E+02  -0.20088E+02  -0.20046E+02  -0.20009E+02  -0.19990E+02
    0.81000E+01  -0.20185E+02  -0.20185E+02  -0.20185E+02  -0.20184E+02  -0.20184E+02  -0.20184E+02  -0.20183E+02  -0.20179E+02  -0.20168E+02  -0.20142E+02  -0.20100E+02  -0.20061E+02  -0.20041E+02
    0.82000E+01  -0.20234E+02  -0.20234E+02  -0.20234E+02  -0.20234E+02  -0.20234E+02  -0.20234E+02  -0.20233E+02  -0.20229E+02  -0.20219E+02  -0.20195E+02  -0.20154E+02  -0.20114E+02  -0.20092E+02
    0.83000E+01  -0.20284E+02  -0.20284E+02  -0.20284E+02  -0.20284E+02  -0.20284E+02  -0.20284E+02  -0.20283E+02  -0.20280E+02  -0.20271E+02  -0.20248E+02  -0.20208E+02  -0.20167E+02  -0.20143E+02
    0.84000E+01  -0.20334E+02  -0.20334E+02  -0.20334E+02  -0.20334E+02  -0.20334E+02  -0.20334E+02  -0.20333E+02  -0.20330E+02  -0.20322E+02  -0.20301E+02  -0.20263E+02  -0.20221E+02  -0.20195E+02
    0.85000E+01  -0.20384E+02  -0.20384E+02  -0.20384E+02  -0.20384E+02  -0.20384E+02  -0.20384E+02  -0.20383E+02  -0.20380E+02  -0.20373E+02  -0.20354E+02  -0.20317E+02  -0.20274E+02  -0.20247E+02
    0.86000E+01  -0.20434E+02  -0.20434E+02  -0.20434E+02  -0.20434E+02  -0.20434E+02  -0.20434E+02  -0.20433E+02  -0.20431E+02  -0.20424E+02  -0.20407E+02  -0.20371E+02  -0.20328E+02  -0.20298E+02
    0.87000E+01  -0.20484E+02  -0.20484E+02  -0.20484E+02  -0.20484E+02  -0.20484E+02  -0.20484E+02  -0.20483E+02  -0.20481E+02  -0.20475E+02  -0.20459E+02  -0.20426E+02  -0.20382E+02  -0.20350E+02
    0.88000E+01  -0.20534E+02  -0.20534E+02  -0.20534E+02  -0.20534E+02  -0.20534E+02  -0.20534E+02  -0.20533E+02  -0.20531E+02  -0.20526E+02  -0.20511E+02  -0.20480E+02  -0.20436E+02  -0.20403E+02
    0.89000E+01  -0.20584E+02  -0.20584E+02  -0.20584E+02  -0.20584E+02  -0.20584E+02  -0.20584E+02  -0.20583E+02  -0.20582E+02  -0.20577E+02  -0.20563E+02  -0.20534E+02  -0.20490E+02  -0.20455E+02
    0.90000E+01  -0.20634E+02  -0.20634E+02  -0.20634E+02  -0.20634E+02  -0.20634E+02  -0.20634E+02  -0.20633E+02  -0.20632E+02  -0.20627E+02  -0.20615E+02  -0.20587E+02  -0.20545E+02  -0.20508E+02
